2015-12-13T21:53:51.198-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59784 #115 (5 connections now open)
2015-12-13T21:53:51.198-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59785 #116 (6 connections now open)
2015-12-13T21:54:09.479-0600 I NETWORK  [conn116] end connection 127.0.0.1:59785 (5 connections now open)
2015-12-13T21:54:09.479-0600 I NETWORK  [conn115] end connection 127.0.0.1:59784 (5 connections now open)
2015-12-13T21:54:09.479-0600 I NETWORK  [conn114] end connection 127.0.0.1:59783 (5 connections now open)
2015-12-13T21:54:09.479-0600 I NETWORK  [conn113] end connection 127.0.0.1:59782 (5 connections now open)
2015-12-13T21:54:09.479-0600 I NETWORK  [conn112] end connection 127.0.0.1:59781 (5 connections now open)
2015-12-13T21:54:14.307-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59789 #117 (2 connections now open)
2015-12-13T21:54:14.307-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59790 #118 (3 connections now open)
2015-12-13T21:54:14.307-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59791 #119 (4 connections now open)
2015-12-13T21:54:14.307-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59792 #120 (5 connections now open)
2015-12-13T21:54:14.307-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59793 #121 (6 connections now open)
2015-12-13T21:54:17.027-0600 I NETWORK  [conn121] end connection 127.0.0.1:59793 (5 connections now open)
2015-12-13T21:54:17.027-0600 I NETWORK  [conn120] end connection 127.0.0.1:59792 (4 connections now open)
2015-12-13T21:54:17.027-0600 I NETWORK  [conn119] end connection 127.0.0.1:59791 (3 connections now open)
2015-12-13T21:54:17.027-0600 I NETWORK  [conn118] end connection 127.0.0.1:59790 (3 connections now open)
2015-12-13T21:54:17.027-0600 I NETWORK  [conn117] end connection 127.0.0.1:59789 (1 connection now open)
2015-12-13T21:54:22.165-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59795 #122 (2 connections now open)
2015-12-13T21:54:22.199-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59796 #123 (3 connections now open)
2015-12-13T21:54:22.199-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59797 #124 (4 connections now open)
2015-12-13T21:54:22.199-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59798 #125 (5 connections now open)
2015-12-13T21:54:22.199-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59799 #126 (6 connections now open)
2015-12-13T21:54:22.998-0600 I NETWORK  [conn126] end connection 127.0.0.1:59799 (5 connections now open)
2015-12-13T21:54:22.998-0600 I NETWORK  [conn125] end connection 127.0.0.1:59798 (5 connections now open)
2015-12-13T21:54:22.998-0600 I NETWORK  [conn124] end connection 127.0.0.1:59797 (5 connections now open)
2015-12-13T21:54:22.998-0600 I NETWORK  [conn123] end connection 127.0.0.1:59796 (5 connections now open)
2015-12-13T21:54:22.998-0600 I NETWORK  [conn122] end connection 127.0.0.1:59795 (5 connections now open)
2015-12-13T21:54:23.897-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59800 #127 (2 connections now open)
2015-12-13T21:54:23.897-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59801 #128 (3 connections now open)
2015-12-13T21:54:23.897-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59802 #129 (4 connections now open)
2015-12-13T21:54:23.898-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59803 #130 (5 connections now open)
2015-12-13T21:54:23.898-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59804 #131 (6 connections now open)
2015-12-13T21:54:31.174-0600 I NETWORK  [conn130] end connection 127.0.0.1:59803 (5 connections now open)
2015-12-13T21:54:31.174-0600 I NETWORK  [conn131] end connection 127.0.0.1:59804 (5 connections now open)
2015-12-13T21:54:31.174-0600 I NETWORK  [conn129] end connection 127.0.0.1:59802 (5 connections now open)
2015-12-13T21:54:31.174-0600 I NETWORK  [conn128] end connection 127.0.0.1:59801 (5 connections now open)
2015-12-13T21:54:31.174-0600 I NETWORK  [conn127] end connection 127.0.0.1:59800 (5 connections now open)
2015-12-13T21:54:32.064-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59806 #132 (2 connections now open)
2015-12-13T21:54:32.064-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59807 #133 (3 connections now open)
2015-12-13T21:54:32.064-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59808 #134 (4 connections now open)
2015-12-13T21:54:32.064-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59809 #135 (5 connections now open)
2015-12-13T21:54:32.064-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59810 #136 (6 connections now open)
2015-12-13T21:57:11.700-0600 I NETWORK  [conn136] end connection 127.0.0.1:59810 (5 connections now open)
2015-12-13T21:57:11.700-0600 I NETWORK  [conn132] end connection 127.0.0.1:59806 (5 connections now open)
2015-12-13T21:57:11.700-0600 I NETWORK  [conn135] end connection 127.0.0.1:59809 (5 connections now open)
2015-12-13T21:57:11.700-0600 I NETWORK  [conn133] end connection 127.0.0.1:59807 (5 connections now open)
2015-12-13T21:57:11.700-0600 I NETWORK  [conn134] end connection 127.0.0.1:59808 (5 connections now open)
2015-12-13T21:57:18.309-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59826 #137 (2 connections now open)
2015-12-13T21:57:18.349-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59827 #138 (3 connections now open)
2015-12-13T21:57:18.350-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59828 #139 (4 connections now open)
2015-12-13T21:57:18.350-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59829 #140 (5 connections now open)
2015-12-13T21:57:18.350-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59830 #141 (6 connections now open)
2015-12-13T21:57:22.325-0600 I NETWORK  [conn141] end connection 127.0.0.1:59830 (5 connections now open)
2015-12-13T21:57:22.325-0600 I NETWORK  [conn140] end connection 127.0.0.1:59829 (5 connections now open)
2015-12-13T21:57:22.325-0600 I NETWORK  [conn139] end connection 127.0.0.1:59828 (5 connections now open)
2015-12-13T21:57:22.325-0600 I NETWORK  [conn137] end connection 127.0.0.1:59826 (5 connections now open)
2015-12-13T21:57:22.325-0600 I NETWORK  [conn138] end connection 127.0.0.1:59827 (5 connections now open)
2015-12-13T21:57:23.172-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59832 #142 (2 connections now open)
2015-12-13T21:57:23.172-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59833 #143 (3 connections now open)
2015-12-13T21:57:23.173-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59834 #144 (4 connections now open)
2015-12-13T21:57:23.173-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59835 #145 (5 connections now open)
2015-12-13T21:57:23.173-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59836 #146 (6 connections now open)
2015-12-13T21:57:30.376-0600 I NETWORK  [conn146] end connection 127.0.0.1:59836 (5 connections now open)
2015-12-13T21:57:30.376-0600 I NETWORK  [conn145] end connection 127.0.0.1:59835 (5 connections now open)
2015-12-13T21:57:30.376-0600 I NETWORK  [conn144] end connection 127.0.0.1:59834 (5 connections now open)
2015-12-13T21:57:30.376-0600 I NETWORK  [conn143] end connection 127.0.0.1:59833 (5 connections now open)
2015-12-13T21:57:30.376-0600 I NETWORK  [conn142] end connection 127.0.0.1:59832 (5 connections now open)
2015-12-13T21:57:31.651-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59837 #147 (2 connections now open)
2015-12-13T21:57:31.661-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59838 #148 (3 connections now open)
2015-12-13T21:57:31.666-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59839 #149 (4 connections now open)
2015-12-13T21:57:31.666-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59840 #150 (5 connections now open)
2015-12-13T21:57:31.667-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59841 #151 (6 connections now open)
2015-12-13T21:57:32.665-0600 I NETWORK  [conn151] end connection 127.0.0.1:59841 (5 connections now open)
2015-12-13T21:57:32.665-0600 I NETWORK  [conn149] end connection 127.0.0.1:59839 (5 connections now open)
2015-12-13T21:57:32.665-0600 I NETWORK  [conn150] end connection 127.0.0.1:59840 (5 connections now open)
2015-12-13T21:57:32.665-0600 I NETWORK  [conn147] end connection 127.0.0.1:59837 (5 connections now open)
2015-12-13T21:57:32.665-0600 I NETWORK  [conn148] end connection 127.0.0.1:59838 (5 connections now open)
2015-12-13T21:57:33.477-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59842 #152 (2 connections now open)
2015-12-13T21:57:33.477-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59843 #153 (3 connections now open)
2015-12-13T21:57:33.478-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59844 #154 (4 connections now open)
2015-12-13T21:57:33.478-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59845 #155 (5 connections now open)
2015-12-13T21:57:33.478-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59846 #156 (6 connections now open)
2015-12-13T21:57:40.797-0600 I NETWORK  [conn155] end connection 127.0.0.1:59845 (5 connections now open)
2015-12-13T21:57:40.797-0600 I NETWORK  [conn156] end connection 127.0.0.1:59846 (5 connections now open)
2015-12-13T21:57:40.797-0600 I NETWORK  [conn154] end connection 127.0.0.1:59844 (5 connections now open)
2015-12-13T21:57:40.797-0600 I NETWORK  [conn153] end connection 127.0.0.1:59843 (5 connections now open)
2015-12-13T21:57:40.797-0600 I NETWORK  [conn152] end connection 127.0.0.1:59842 (5 connections now open)
2015-12-13T21:57:41.850-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59849 #157 (2 connections now open)
2015-12-13T21:57:41.853-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59850 #158 (3 connections now open)
2015-12-13T21:57:41.853-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59851 #159 (4 connections now open)
2015-12-13T21:57:41.853-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59852 #160 (5 connections now open)
2015-12-13T21:57:41.853-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59853 #161 (6 connections now open)
2015-12-13T21:57:46.107-0600 I NETWORK  [conn161] end connection 127.0.0.1:59853 (5 connections now open)
2015-12-13T21:57:46.107-0600 I NETWORK  [conn160] end connection 127.0.0.1:59852 (5 connections now open)
2015-12-13T21:57:46.107-0600 I NETWORK  [conn159] end connection 127.0.0.1:59851 (4 connections now open)
2015-12-13T21:57:46.107-0600 I NETWORK  [conn158] end connection 127.0.0.1:59850 (3 connections now open)
2015-12-13T21:57:46.107-0600 I NETWORK  [conn157] end connection 127.0.0.1:59849 (3 connections now open)
2015-12-13T21:57:46.841-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59854 #162 (2 connections now open)
2015-12-13T21:57:46.842-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59855 #163 (3 connections now open)
2015-12-13T21:57:46.843-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59856 #164 (4 connections now open)
2015-12-13T21:57:46.844-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59857 #165 (5 connections now open)
2015-12-13T21:57:46.845-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59858 #166 (6 connections now open)
2015-12-13T21:58:24.278-0600 I NETWORK  [conn162] end connection 127.0.0.1:59854 (5 connections now open)
2015-12-13T21:58:24.278-0600 I NETWORK  [conn166] end connection 127.0.0.1:59858 (5 connections now open)
2015-12-13T21:58:24.278-0600 I NETWORK  [conn165] end connection 127.0.0.1:59857 (5 connections now open)
2015-12-13T21:58:24.279-0600 I NETWORK  [conn164] end connection 127.0.0.1:59856 (5 connections now open)
2015-12-13T21:58:24.279-0600 I NETWORK  [conn163] end connection 127.0.0.1:59855 (5 connections now open)
2015-12-13T21:58:31.267-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59861 #167 (2 connections now open)
2015-12-13T21:58:31.285-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59862 #168 (3 connections now open)
2015-12-13T21:58:31.285-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59863 #169 (4 connections now open)
2015-12-13T21:58:31.285-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59864 #170 (5 connections now open)
2015-12-13T21:58:31.285-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59865 #171 (6 connections now open)
2015-12-13T22:01:06.709-0600 I NETWORK  [conn171] end connection 127.0.0.1:59865 (5 connections now open)
2015-12-13T22:01:06.709-0600 I NETWORK  [conn170] end connection 127.0.0.1:59864 (5 connections now open)
2015-12-13T22:01:06.709-0600 I NETWORK  [conn169] end connection 127.0.0.1:59863 (5 connections now open)
2015-12-13T22:01:06.709-0600 I NETWORK  [conn168] end connection 127.0.0.1:59862 (5 connections now open)
2015-12-13T22:01:06.709-0600 I NETWORK  [conn167] end connection 127.0.0.1:59861 (5 connections now open)
2015-12-13T22:01:11.135-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59887 #172 (2 connections now open)
2015-12-13T22:01:11.135-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59888 #173 (3 connections now open)
2015-12-13T22:01:11.135-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59889 #174 (4 connections now open)
2015-12-13T22:01:11.135-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59890 #175 (5 connections now open)
2015-12-13T22:01:11.135-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59891 #176 (6 connections now open)
2015-12-13T22:01:11.978-0600 I NETWORK  [conn176] end connection 127.0.0.1:59891 (5 connections now open)
2015-12-13T22:01:11.978-0600 I NETWORK  [conn175] end connection 127.0.0.1:59890 (5 connections now open)
2015-12-13T22:01:11.978-0600 I NETWORK  [conn172] end connection 127.0.0.1:59887 (5 connections now open)
2015-12-13T22:01:11.978-0600 I NETWORK  [conn174] end connection 127.0.0.1:59889 (5 connections now open)
2015-12-13T22:01:11.978-0600 I NETWORK  [conn173] end connection 127.0.0.1:59888 (5 connections now open)
2015-12-13T22:01:12.896-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59892 #177 (2 connections now open)
2015-12-13T22:01:12.896-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59893 #178 (3 connections now open)
2015-12-13T22:01:12.896-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59894 #179 (4 connections now open)
2015-12-13T22:01:12.898-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59895 #180 (5 connections now open)
2015-12-13T22:01:12.902-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59896 #181 (6 connections now open)
2015-12-13T22:01:17.636-0600 I NETWORK  [conn181] end connection 127.0.0.1:59896 (5 connections now open)
2015-12-13T22:01:17.636-0600 I NETWORK  [conn180] end connection 127.0.0.1:59895 (5 connections now open)
2015-12-13T22:01:17.636-0600 I NETWORK  [conn179] end connection 127.0.0.1:59894 (5 connections now open)
2015-12-13T22:01:17.636-0600 I NETWORK  [conn178] end connection 127.0.0.1:59893 (5 connections now open)
2015-12-13T22:01:17.636-0600 I NETWORK  [conn177] end connection 127.0.0.1:59892 (5 connections now open)
2015-12-13T22:01:18.577-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59897 #182 (2 connections now open)
2015-12-13T22:01:18.577-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59898 #183 (3 connections now open)
2015-12-13T22:01:18.577-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59899 #184 (4 connections now open)
2015-12-13T22:01:18.577-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59900 #185 (5 connections now open)
2015-12-13T22:01:18.578-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59901 #186 (6 connections now open)
2015-12-13T22:01:20.575-0600 I NETWORK  [conn186] end connection 127.0.0.1:59901 (5 connections now open)
2015-12-13T22:01:20.575-0600 I NETWORK  [conn185] end connection 127.0.0.1:59900 (5 connections now open)
2015-12-13T22:01:20.575-0600 I NETWORK  [conn184] end connection 127.0.0.1:59899 (3 connections now open)
2015-12-13T22:01:20.575-0600 I NETWORK  [conn183] end connection 127.0.0.1:59898 (3 connections now open)
2015-12-13T22:01:20.575-0600 I NETWORK  [conn182] end connection 127.0.0.1:59897 (1 connection now open)
2015-12-13T22:01:21.680-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59903 #187 (2 connections now open)
2015-12-13T22:01:21.681-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59904 #188 (3 connections now open)
2015-12-13T22:01:21.681-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59905 #189 (4 connections now open)
2015-12-13T22:01:21.681-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59906 #190 (5 connections now open)
2015-12-13T22:01:21.681-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59907 #191 (6 connections now open)
2015-12-13T22:01:30.858-0600 I NETWORK  [conn189] end connection 127.0.0.1:59905 (5 connections now open)
2015-12-13T22:01:30.858-0600 I NETWORK  [conn188] end connection 127.0.0.1:59904 (5 connections now open)
2015-12-13T22:01:30.858-0600 I NETWORK  [conn190] end connection 127.0.0.1:59906 (5 connections now open)
2015-12-13T22:01:30.858-0600 I NETWORK  [conn191] end connection 127.0.0.1:59907 (5 connections now open)
2015-12-13T22:01:30.859-0600 I NETWORK  [conn187] end connection 127.0.0.1:59903 (5 connections now open)
2015-12-13T22:01:37.578-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59913 #192 (2 connections now open)
2015-12-13T22:01:37.602-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59914 #193 (3 connections now open)
2015-12-13T22:01:37.603-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59915 #194 (4 connections now open)
2015-12-13T22:01:37.603-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59916 #195 (5 connections now open)
2015-12-13T22:01:37.604-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59917 #196 (6 connections now open)
2015-12-13T22:01:43.307-0600 I NETWORK  [conn195] end connection 127.0.0.1:59916 (5 connections now open)
2015-12-13T22:01:43.307-0600 I NETWORK  [conn194] end connection 127.0.0.1:59915 (5 connections now open)
2015-12-13T22:01:43.307-0600 I NETWORK  [conn196] end connection 127.0.0.1:59917 (5 connections now open)
2015-12-13T22:01:43.307-0600 I NETWORK  [conn193] end connection 127.0.0.1:59914 (5 connections now open)
2015-12-13T22:01:43.307-0600 I NETWORK  [conn192] end connection 127.0.0.1:59913 (5 connections now open)
2015-12-13T22:01:50.880-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59919 #197 (2 connections now open)
2015-12-13T22:01:50.892-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59920 #198 (3 connections now open)
2015-12-13T22:01:50.892-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59921 #199 (4 connections now open)
2015-12-13T22:01:50.892-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59922 #200 (5 connections now open)
2015-12-13T22:01:50.892-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59923 #201 (6 connections now open)
2015-12-13T22:03:03.981-0600 I NETWORK  [conn201] end connection 127.0.0.1:59923 (5 connections now open)
2015-12-13T22:03:03.981-0600 I NETWORK  [conn197] end connection 127.0.0.1:59919 (5 connections now open)
2015-12-13T22:03:03.981-0600 I NETWORK  [conn200] end connection 127.0.0.1:59922 (5 connections now open)
2015-12-13T22:03:03.981-0600 I NETWORK  [conn198] end connection 127.0.0.1:59920 (5 connections now open)
2015-12-13T22:03:03.981-0600 I NETWORK  [conn199] end connection 127.0.0.1:59921 (5 connections now open)
2015-12-13T22:03:08.571-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59929 #202 (2 connections now open)
2015-12-13T22:03:08.571-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59930 #203 (3 connections now open)
2015-12-13T22:03:08.572-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59931 #204 (4 connections now open)
2015-12-13T22:03:08.572-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59932 #205 (5 connections now open)
2015-12-13T22:03:08.572-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59933 #206 (6 connections now open)
2015-12-13T22:03:09.646-0600 I NETWORK  [conn206] end connection 127.0.0.1:59933 (5 connections now open)
2015-12-13T22:03:09.646-0600 I NETWORK  [conn205] end connection 127.0.0.1:59932 (5 connections now open)
2015-12-13T22:03:09.646-0600 I NETWORK  [conn204] end connection 127.0.0.1:59931 (5 connections now open)
2015-12-13T22:03:09.646-0600 I NETWORK  [conn202] end connection 127.0.0.1:59929 (5 connections now open)
2015-12-13T22:03:09.646-0600 I NETWORK  [conn203] end connection 127.0.0.1:59930 (5 connections now open)
2015-12-13T22:03:10.729-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59934 #207 (2 connections now open)
2015-12-13T22:03:10.729-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59935 #208 (3 connections now open)
2015-12-13T22:03:10.729-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59936 #209 (4 connections now open)
2015-12-13T22:03:10.729-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59937 #210 (5 connections now open)
2015-12-13T22:03:10.730-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59938 #211 (6 connections now open)
2015-12-13T22:03:46.954-0600 I NETWORK  [conn211] end connection 127.0.0.1:59938 (5 connections now open)
2015-12-13T22:03:46.954-0600 I NETWORK  [conn210] end connection 127.0.0.1:59937 (5 connections now open)
2015-12-13T22:03:46.954-0600 I NETWORK  [conn209] end connection 127.0.0.1:59936 (5 connections now open)
2015-12-13T22:03:46.954-0600 I NETWORK  [conn208] end connection 127.0.0.1:59935 (5 connections now open)
2015-12-13T22:03:46.954-0600 I NETWORK  [conn207] end connection 127.0.0.1:59934 (5 connections now open)
2015-12-13T22:03:54.660-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59941 #212 (2 connections now open)
2015-12-13T22:03:54.674-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59942 #213 (3 connections now open)
2015-12-13T22:03:54.674-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59943 #214 (4 connections now open)
2015-12-13T22:03:54.674-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59944 #215 (5 connections now open)
2015-12-13T22:03:54.674-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59945 #216 (6 connections now open)
2015-12-13T22:04:05.923-0600 I NETWORK  [conn216] end connection 127.0.0.1:59945 (5 connections now open)
2015-12-13T22:04:05.923-0600 I NETWORK  [conn215] end connection 127.0.0.1:59944 (5 connections now open)
2015-12-13T22:04:05.924-0600 I NETWORK  [conn213] end connection 127.0.0.1:59942 (5 connections now open)
2015-12-13T22:04:05.924-0600 I NETWORK  [conn214] end connection 127.0.0.1:59943 (5 connections now open)
2015-12-13T22:04:05.924-0600 I NETWORK  [conn212] end connection 127.0.0.1:59941 (5 connections now open)
2015-12-13T22:04:11.070-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59946 #217 (2 connections now open)
2015-12-13T22:04:11.070-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59947 #218 (3 connections now open)
2015-12-13T22:04:11.070-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59948 #219 (4 connections now open)
2015-12-13T22:04:11.070-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59949 #220 (5 connections now open)
2015-12-13T22:04:11.070-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59950 #221 (6 connections now open)
2015-12-13T22:04:13.159-0600 I NETWORK  [conn221] end connection 127.0.0.1:59950 (5 connections now open)
2015-12-13T22:04:13.159-0600 I NETWORK  [conn220] end connection 127.0.0.1:59949 (5 connections now open)
2015-12-13T22:04:13.159-0600 I NETWORK  [conn219] end connection 127.0.0.1:59948 (5 connections now open)
2015-12-13T22:04:13.159-0600 I NETWORK  [conn218] end connection 127.0.0.1:59947 (5 connections now open)
2015-12-13T22:04:13.159-0600 I NETWORK  [conn217] end connection 127.0.0.1:59946 (5 connections now open)
2015-12-13T22:04:14.777-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59951 #222 (2 connections now open)
2015-12-13T22:04:14.777-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59952 #223 (3 connections now open)
2015-12-13T22:04:14.777-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59953 #224 (4 connections now open)
2015-12-13T22:04:14.778-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59954 #225 (5 connections now open)
2015-12-13T22:04:14.778-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59955 #226 (6 connections now open)
2015-12-13T22:04:27.287-0600 I NETWORK  [conn226] end connection 127.0.0.1:59955 (5 connections now open)
2015-12-13T22:04:27.288-0600 I NETWORK  [conn225] end connection 127.0.0.1:59954 (5 connections now open)
2015-12-13T22:04:27.288-0600 I NETWORK  [conn224] end connection 127.0.0.1:59953 (5 connections now open)
2015-12-13T22:04:27.288-0600 I NETWORK  [conn223] end connection 127.0.0.1:59952 (5 connections now open)
2015-12-13T22:04:27.288-0600 I NETWORK  [conn222] end connection 127.0.0.1:59951 (5 connections now open)
2015-12-13T22:04:31.616-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59959 #227 (2 connections now open)
2015-12-13T22:04:31.622-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59960 #228 (3 connections now open)
2015-12-13T22:04:31.623-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59961 #229 (4 connections now open)
2015-12-13T22:04:31.623-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59962 #230 (5 connections now open)
2015-12-13T22:04:31.624-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59963 #231 (6 connections now open)
2015-12-13T22:06:14.643-0600 I NETWORK  [conn231] end connection 127.0.0.1:59963 (5 connections now open)
2015-12-13T22:06:14.643-0600 I NETWORK  [conn227] end connection 127.0.0.1:59959 (5 connections now open)
2015-12-13T22:06:14.643-0600 I NETWORK  [conn230] end connection 127.0.0.1:59962 (5 connections now open)
2015-12-13T22:06:14.643-0600 I NETWORK  [conn229] end connection 127.0.0.1:59961 (5 connections now open)
2015-12-13T22:06:14.643-0600 I NETWORK  [conn228] end connection 127.0.0.1:59960 (5 connections now open)
2015-12-13T22:06:19.501-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59976 #232 (2 connections now open)
2015-12-13T22:06:19.503-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59977 #233 (3 connections now open)
2015-12-13T22:06:19.504-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59978 #234 (4 connections now open)
2015-12-13T22:06:19.504-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59979 #235 (5 connections now open)
